Name	Males	Females	Total	MedianAge	25thPercentile	75thPercentile
Teiana	0	34	34	18.0	17.0	21.0
Irielle	0	5	5	24.0	24.0	24.0
Lucca	82	0	82	16.0	15.0	18.0
Beila	0	16	16	35.0	34.0	38.0
Shameera	0	6	6	31.0	31.0	31.0
Du	22	0	22	33.0	33.0	34.0
Kevone	8	0	8	15.0	15.0	15.0
Aliza	0	2921	2921	25.0	19.0	35.0
Saudah	0	11	11	42.0	42.0	44.0
Alessa	0	348	348	22.0	18.0	28.0
Barker	11	0	11	98.5	96.75	100.25
Jefferie	103	0	103	48.0	43.0	53.0
Glenmore	65	0	65	92.5	89.5	95.75
Annettee	0	42	42	54.0	51.0	57.5
Eduviges	0	11	11	58.0	58.0	58.0
Kelso	112	0	112	80.0	71.75	91.25
Ruthine	0	24	24	65.0	62.0	78.0
Mahyar	15	0	15	29.0	25.0	30.0
Jamilynn	0	98	98	25.0	18.25	33.0
Prudie	0	163	163	79.0	63.0	91.0
Jaquelinee	0	6	6	15.0	15.0	15.0
Abrille	0	10	10	21.5	21.0	22.0
Kaiana	0	20	20	18.0	16.0	20.0
Kinara	0	23	23	17.0	17.0	18.0
Rebekha	0	68	68	28.0	21.0	33.0
Lateeka	0	6	6	37.0	37.0	37.0
Labradford	81	0	81	25.0	24.0	26.0
Nikila	0	17	17	36.0	21.0	37.0
Jalliyah	0	5	5	18.0	18.0	18.0
Thierry	341	0	341	33.0	24.0	48.0
Burnice	1304	1471	2775	69.0	60.0	78.25
Jonathanjoseph	7	0	7	17.0	17.0	17.0
Latoyer	0	10	10	32.0	30.0	34.0
Karyme	0	198	198	15.0	15.0	15.0
Irja	0	156	156	97.5	93.25	101.25
Kelson	494	0	494	23.0	19.0	27.0
Jennarose	0	11	11	19.0	19.0	29.0
Emeral	10	32	42	22.0	20.0	29.0
Cellina	0	20	20	21.0	19.0	24.0
Myda	0	58	58	29.0	25.0	34.0
Kavante	12	0	12	17.0	15.0	17.0
Ralinda	0	35	35	52.0	46.0	53.0
Kermitt	261	0	261	66.0	54.0	75.0
Katri	0	16	16	33.0	30.0	61.0
Laurah	0	17	17	31.0	27.0	47.0
Merzedes	0	5	5	21.0	21.0	21.0
Quita	0	140	140	46.0	36.0	56.0
Katiria	0	504	504	30.0	24.0	34.0
Lamont	20551	165	20716	40.0	31.0	48.0
Nyelle	0	16	16	16.0	15.0	18.0
Gweneva	0	5	5	57.0	57.0	57.0
Soham	88	0	88	17.0	15.0	19.0
Tashieka	0	35	35	30.0	26.0	35.0
Idolina	0	306	306	62.0	53.0	69.0
Lamona	0	385	385	54.0	46.0	65.25
Kenedra	0	13	13	23.0	23.0	32.0
Lamone	124	0	124	36.0	28.0	42.0
Lamond	595	0	595	36.0	27.0	43.0
Kermith	42	0	42	68.0	63.0	70.0
Dezerae	0	290	290	23.0	19.0	27.0
Sharitha	0	12	12	38.0	34.0	38.0
Abbiegale	0	7	7	15.0	15.0	15.0
Gerell	103	0	103	26.0	22.0	30.0
Rahmell	7	0	7	30.0	30.0	30.0
Keiuna	0	5	5	23.0	23.0	23.0
Fritha	0	5	5	33.0	33.0	33.0
Keeta	0	56	56	39.0	35.0	41.0
Shakiem	37	0	37	22.0	17.0	23.0
Makenzie	185	9474	9659	18.0	16.0	21.0
Gereld	5	0	5	62.0	62.0	62.0
Medrith	0	65	65	93.5	72.0	96.75
Jazaria	0	15	15	15.0	15.0	16.0
Jadden	26	0	26	16.0	15.0	16.75
Brenice	0	11	11	91.0	89.0	93.0
Tawasha	0	11	11	33.0	33.0	39.0
Akeylah	0	39	39	18.0	16.0	20.0
Contina	0	484	484	42.0	41.0	43.0
Ceason	0	5	5	36.0	36.0	36.0
Cariann	0	281	281	38.0	29.0	42.5
Sheteka	0	7	7	38.0	38.0	38.0
Dezeray	0	216	216	21.0	18.0	25.25
Daemien	8	0	8	15.0	15.0	15.0
Bassy	0	11	11	15.0	15.0	16.0
Ulysess	439	0	439	61.0	50.0	74.0
Idas	5	0	5	100.0	100.0	100.0
Lillyth	0	5	5	15.0	15.0	15.0
Ailene	0	1664	1664	57.0	35.0	73.0
Lyrick	0	28	28	18.0	16.0	18.0
Rheanon	0	5	5	20.0	20.0	20.0
Deith	6	0	6	47.0	47.0	47.0
Fatisha	0	62	62	36.0	30.5	40.75
Faizon	112	0	112	17.0	16.0	19.0
Austria	0	11	11	23.0	23.0	24.0
Jahvon	181	0	181	18.0	16.0	21.0
Tikia	0	249	249	32.0	25.0	36.0
Dessica	0	7	7	24.0	24.0	24.0
Idah	0	35	35	99.5	96.75	100.75
Magon	0	179	179	28.0	26.0	31.0
Teddrick	176	0	176	28.5	22.0	35.0
Idan	28	0	28	19.0	18.0	21.0
Demontay	81	0	81	19.0	17.0	21.0
Ronise	0	24	24	25.0	21.0	31.0
Donaldson	122	0	122	61.0	44.0	73.75
Drenna	0	26	26	52.0	49.75	67.0
Asiyah	0	79	79	16.0	16.0	18.0
Watha	0	5	5	79.0	79.0	79.0
Javelle	52	0	52	19.0	16.75	21.0
Jahki	12	0	12	16.5	16.0	17.0
Royale	115	141	256	22.0	18.0	26.25
Tomasa	0	2769	2769	58.0	39.5	72.0
Jabreena	0	9	9	17.0	17.0	17.0
Tomasz	449	0	449	24.0	20.0	29.0
Mitsuyoshi	10	0	10	95.0	94.0	96.0
Caroyl	0	22	22	58.0	57.25	69.0
Caroyn	0	5	5	47.0	47.0	47.0
Alyessa	0	5	5	22.0	22.0	22.0
Ronnika	0	130	130	25.5	22.0	32.0
Robertlee	71	0	71	28.0	24.0	30.0
Kissha	0	5	5	38.0	38.0	38.0
Niema	0	245	245	34.0	27.0	38.0
Mickala	0	224	224	20.0	18.0	21.25
Pascha	0	214	214	40.0	38.0	43.0
Liliano	0	5	5	30.0	30.0	30.0
Lorrenzo	5	0	5	18.0	18.0	18.0
Gwyneth	0	1799	1799	31.0	17.0	53.0
Quintasia	0	95	95	18.0	16.0	20.0
Madylin	0	69	69	16.0	15.0	17.0
Turron	5	0	5	32.0	32.0	32.0
Parneet	0	5	5	15.0	15.0	15.0
Mercides	0	18	18	79.0	79.0	91.0
Amandalynn	0	76	76	25.0	22.0	27.0
Stevenmichael	23	0	23	23.0	22.5	26.0
Kelvan	6	0	6	24.0	24.0	24.0
Catlyn	0	407	407	21.0	17.0	24.0
Columbine	0	30	30	88.0	82.0	89.5
Geramiah	5	0	5	17.0	17.0	17.0
Kristyan	5	5	10	22.5	19.0	26.0
Eleyna	0	24	24	16.0	15.0	16.0
Jamiyah	0	128	128	16.0	15.0	17.0
Ceonna	0	11	11	16.0	15.0	16.0
Lexx	5	0	5	15.0	15.0	15.0
Sharayne	0	24	24	24.0	24.0	24.25
Bauer	23	0	23	17.0	15.0	18.0
Wyonia	0	68	68	70.0	66.0	75.5
Kayson	170	6	176	18.0	16.0	20.0
Nancyjane	0	5	5	73.0	73.0	73.0
Clavin	111	0	111	44.0	31.0	52.0
Lynzee	0	513	513	23.0	19.0	27.0
Deaundra	104	299	403	25.0	22.0	31.0
Kenasia	0	45	45	20.0	18.0	22.0
Brietta	0	135	135	24.0	20.5	31.0
Kimeko	0	20	20	34.0	29.0	35.75
Kimeka	0	61	61	34.0	31.0	36.0
Jabre	87	10	97	20.0	18.0	22.0
Candelario	2059	0	2059	43.0	29.0	60.0
Rayon	186	11	197	24.0	19.0	29.0
Fareeha	0	24	24	18.0	16.0	18.25
Candelaria	0	1865	1865	37.0	25.0	61.0
Domino	0	19	19	30.0	25.5	31.0
Sthepanie	0	5	5	27.0	27.0	27.0
Kele	77	68	145	21.0	18.0	33.0
Connee	0	216	216	65.0	61.0	69.75
Ramoan	5	0	5	26.0	26.0	26.0
Kela	0	770	770	31.0	22.0	40.0
Jaronte	5	0	5	22.0	22.0	22.0
Leiloni	0	125	125	27.0	23.0	32.0
Kell	144	0	144	41.0	22.0	53.0
Shaneia	0	25	25	27.0	26.0	28.0
Flavius	76	0	76	88.5	28.0	95.5
Keli	49	4066	4115	36.0	29.0	44.0
Rual	178	0	178	73.0	62.0	82.75
Audreauna	0	7	7	26.0	26.0	26.0
Anupam	16	0	16	37.0	28.0	40.0
Adalaide	0	24	24	92.0	90.5	94.25
Conner	15498	569	16067	19.0	17.0	21.0
Jaonte	8	0	8	15.0	15.0	15.0
Madaline	0	3292	3292	49.0	20.0	68.0
Savyon	5	0	5	15.0	15.0	15.0
Alejo	589	0	589	38.0	25.0	55.0
Kely	10	124	134	32.0	21.75	38.0
Conney	5	0	5	57.0	57.0	57.0
Shamariah	0	24	24	17.5	16.75	18.0
Deris	22	0	22	26.0	17.5	27.0
Shamaine	5	197	202	31.5	25.0	36.0
Kateri	0	1438	1438	30.0	22.0	41.0
Shequan	17	0	17	21.0	21.0	25.0
Brennyn	5	6	11	17.0	17.0	23.0
Lateesha	0	440	440	31.0	25.0	36.0
Arkel	49	0	49	19.0	18.0	21.0
Miona	0	25	25	48.5	20.0	77.0
Katera	0	385	385	18.0	17.0	25.0
Aaniyah	0	30	30	16.0	15.0	16.75
Jumaane	129	0	129	36.0	30.0	39.5
Deric	3744	0	3744	33.0	24.0	42.0
Modelle	0	79	79	97.5	95.25	99.75
Deria	0	20	20	17.0	15.0	25.0
Stennis	16	0	16	56.0	47.0	59.0
Renwick	533	0	533	47.0	37.0	55.0
Chianti	20	337	357	33.0	24.0	37.0
Derik	4247	0	4247	30.0	24.0	37.0
Lisette	0	7281	7281	32.0	22.0	43.0
Paget	0	44	44	58.0	47.0	63.0
Jabier	301	0	301	36.0	25.75	44.25
Lisetta	0	10	10	51.0	51.0	51.0
Taylorlynn	0	5	5	22.0	22.0	22.0
Hunt	130	0	130	54.5	44.0	61.0
Carenda	0	9	9	35.0	35.0	35.0
Katrena	0	1351	1351	39.0	30.0	45.0
Mckinzie	0	584	584	20.0	17.0	23.0
Rubystine	0	10	10	67.0	66.0	68.0
Tigh	29	0	29	33.0	33.0	34.0
Deonica	0	47	47	25.0	21.0	30.0
Mareo	168	0	168	34.0	30.0	37.0
Arwood	15	0	15	85.5	80.0	92.0
Eanna	0	8	8	17.0	17.0	17.0
Roxy	102	1779	1881	58.0	39.0	65.0
Marel	0	5	5	57.0	57.0	57.0
Shayaan	15	0	15	15.0	15.0	20.0
Marcellius	43	0	43	25.0	19.0	36.0
Milika	0	105	105	28.0	22.0	36.0
Thaddeaus	100	0	100	28.0	24.0	36.0
Mekeba	0	30	30	42.0	41.0	43.0
Nobuye	0	5	5	90.0	90.0	90.0
Gaynell	18	4075	4093	63.0	55.0	72.0
Kymber	0	284	284	22.0	19.0	25.0
Charnese	0	83	83	23.0	22.0	27.0
Roxi	0	207	207	54.5	38.0	60.25
Annjelica	0	5	5	23.0	23.0	23.0
Markeya	0	269	269	24.0	19.0	28.0
Aariana	0	50	50	17.0	16.0	18.0
Casha	0	88	88	26.0	24.0	29.0
Aleksandria	0	7	7	17.0	17.0	17.0
Darnice	0	157	157	54.0	42.0	60.0
Kamaile	0	37	37	16.0	15.0	17.0
Breonka	0	15	15	22.0	21.0	23.0
Rayannah	0	6	6	15.0	15.0	15.0
Navidad	0	6	6	16.0	16.0	16.0
Lindra	0	6	6	62.0	62.0	62.0
Seaira	0	294	294	21.0	17.0	25.0
Juwana	0	137	137	38.0	31.0	42.0
Sneed	5	0	5	96.0	96.0	96.0
Rashmika	0	6	6	15.0	15.0	15.0
Alondria	0	93	93	21.0	18.0	24.0
Ronnia	0	11	11	17.0	17.0	19.0
Shanquita	0	105	105	26.0	23.0	28.0
Ronnie	174931	6993	181924	55.0	44.0	64.0
Frenchie	68	292	360	55.0	48.0	62.0
Surie	0	34	34	21.5	19.0	24.0
Earletta	0	11	11	66.0	66.0	74.0
Tabia	0	171	171	26.0	23.0	31.5
Earlette	0	7	7	62.0	62.0	62.0
Jsoeph	71	0	71	29.0	27.5	33.5
Amarri	8	36	44	17.0	15.0	17.25
Ridley	198	0	198	59.5	22.0	73.0
Jerrol	307	0	307	60.0	47.5	69.0
Jerron	1151	0	1151	27.0	22.0	34.0
Devito	5	0	5	27.0	27.0	27.0
Kazzandra	0	48	48	18.0	16.0	21.0
Michaelthomas	27	0	27	25.0	21.0	26.0
Jerrod	8341	10	8351	31.0	25.0	37.0
Atlanta	0	362	362	21.0	18.0	27.0
Learlean	0	26	26	89.5	87.75	91.5
Aprillynn	0	12	12	28.0	24.0	28.0
Easton	2140	99	2239	18.0	16.0	22.0
Ebbony	0	18	18	26.0	16.0	32.0
Nialah	0	22	22	16.5	16.0	17.0
Bronislava	0	6	6	97.0	97.0	97.0
Johntell	6	0	6	20.0	20.0	20.0
Jessejames	89	0	89	22.0	19.0	27.0
Sanjna	0	43	43	16.0	15.5	17.5
Priscila	0	1564	1564	21.0	17.0	27.0
Sanisha	0	18	18	25.0	24.25	29.0
Ivor	675	41	716	57.0	42.5	72.0
Ivol	6	0	6	88.0	88.0	88.0
Gartha	0	16	16	98.0	97.0	100.0
Ivon	456	786	1242	25.0	20.0	39.0
Keshunna	0	11	11	18.0	18.0	21.0
Deonca	0	16	16	37.0	23.0	37.0
Aseelah	0	19	19	38.0	37.0	39.0
Navi	11	5	16	15.0	15.0	16.0
Prissila	0	7	7	15.0	15.0	15.0
Kahlila	0	18	18	28.0	18.0	34.0
Vent	14	0	14	55.0	55.0	56.0
Genievieve	0	5	5	98.0	98.0	98.0
Libertie	0	6	6	38.0	38.0	38.0
Kevinanthony	5	0	5	25.0	25.0	25.0
Brentley	568	23	591	31.0	25.0	43.0
Clairice	0	10	10	19.0	19.0	49.0
Nidia	0	2098	2098	32.0	23.0	42.0
Nephateria	0	21	21	24.0	22.0	28.0
Oreta	0	215	215	83.0	74.0	90.5
Vena	0	2067	2067	55.0	44.0	71.0
Nishi	0	55	55	25.0	18.0	27.0
Jamianne	0	6	6	30.0	30.0	30.0
Tareka	0	74	74	31.0	26.0	35.0
Collier	752	11	763	34.0	22.0	56.0
Mikelia	0	5	5	18.0	18.0	18.0
Netter	0	10	10	95.5	95.25	95.75
Burleigh	456	0	456	69.0	60.0	79.25
Elmarie	0	272	272	73.5	65.0	80.0
Argel	92	0	92	86.0	82.0	92.0
Tesslyn	0	6	6	18.0	18.0	18.0
Tyvonne	10	0	10	21.0	19.0	23.0
Raihan	11	0	11	15.0	15.0	17.0
Daltin	71	0	71	18.0	16.0	20.0
Brinkley	16	155	171	19.0	16.0	23.25
Jennay	0	32	32	25.0	24.0	26.0
Latreena	0	5	5	34.0	34.0	34.0
Calais	0	66	66	27.0	23.5	30.0
Britanya	0	37	37	34.0	22.0	35.0
Joevon	69	0	69	19.0	16.0	23.0
Vertice	0	19	19	84.0	84.0	91.0
Nyosha	0	5	5	19.0	19.0	19.0
Silvana	0	1204	1204	38.0	25.0	50.0
Silvano	599	0	599	31.0	21.0	45.0
Ruenell	0	5	5	84.0	84.0	84.0
Janacia	0	5	5	24.0	24.0	24.0
Brittiany	0	737	737	26.0	23.0	28.0
Vaino	8	0	8	99.0	99.0	99.0
Kerissa	0	366	366	24.0	20.0	30.0
Morgen	285	1115	1400	22.0	18.0	30.0
Avice	0	168	168	87.5	82.25	95.25
Dearis	78	0	78	22.0	20.0	24.0
Ferren	0	5	5	29.0	29.0	29.0
Damare	10	0	10	17.5	16.0	19.0
Ferrel	377	22	399	75.0	64.0	82.0
Jamont	44	0	44	24.0	17.0	28.0
Spenser	2491	312	2803	24.0	20.0	27.0
Shondria	0	52	52	37.0	25.0	38.5
Maniya	0	66	66	16.0	15.0	16.0
Chiquta	0	12	12	34.0	29.0	39.0
Deedrick	12	0	12	23.0	23.0	36.0
Cathye	0	125	125	61.0	58.0	65.0
Jamoni	17	6	23	20.0	16.0	20.0
Fannette	0	5	5	90.0	90.0	90.0
Jamone	219	0	219	27.0	21.0	35.0
Jamond	354	0	354	25.0	19.0	32.0
Umber	0	5	5	20.0	20.0	20.0
Daeja	0	334	334	18.0	16.0	19.0
Rosabel	0	369	369	43.0	35.0	62.0
Damiah	0	19	19	16.0	15.5	17.0
Jakota	24	0	24	17.0	16.0	17.25
Damian	30474	262	30736	26.0	19.0	38.0
Damiam	5	0	5	36.0	36.0	36.0
Corvell	11	0	11	16.0	16.0	26.0
Dhillon	5	0	5	16.0	16.0	16.0
Damaria	40	48	88	17.0	15.0	18.0
Havala	0	8	8	40.0	40.0	40.0
Damarie	0	15	15	36.0	20.0	40.0
Damariz	0	140	140	20.0	17.0	24.0
Leata	0	56	56	65.0	65.0	96.0
Tyneisha	0	514	514	24.0	20.0	28.0
Denzel	6906	41	6947	22.0	20.0	24.0
Tennyson	435	0	435	37.0	19.0	57.0
Shamarria	0	5	5	15.0	15.0	15.0
Damaris	321	6625	6946	29.0	20.0	40.0
Gabrelle	0	162	162	21.0	18.0	24.0
Leath	0	21	21	67.0	48.0	71.0
Gabrella	0	44	44	16.0	16.0	23.0
Jimmica	0	5	5	34.0	34.0	34.0
Keysa	0	54	54	40.5	36.0	43.0
Dashawnda	0	10	10	21.5	20.0	23.0
Muskaan	0	32	32	15.0	15.0	16.25
Hareem	0	11	11	20.0	17.0	20.0
Keysi	0	5	5	17.0	17.0	17.0
Martrail	5	0	5	25.0	25.0	25.0
Tyianna	0	20	20	17.5	16.75	18.25
Raekwon	1643	6	1649	18.0	17.0	19.0
Selana	0	20	20	18.0	16.75	19.25
Sajada	0	16	16	18.0	17.0	20.0
Amirah	0	1221	1221	21.0	17.0	27.0
Donnivan	16	0	16	24.0	18.0	26.0
Lueva	0	5	5	84.0	84.0	84.0
Stacyann	0	90	90	35.0	29.0	43.0
Kelechi	233	112	345	21.0	18.0	26.0
Riggin	17	0	17	19.0	17.0	22.0
Brittiani	0	12	12	25.0	25.0	27.0
Brucelee	5	0	5	26.0	26.0	26.0
Makoto	310	0	310	30.0	23.0	37.0
Jermale	182	0	182	31.0	27.0	36.0
Quanasha	0	11	11	23.0	17.0	23.0
Madeson	0	15	15	15.0	15.0	19.0
Geline	0	5	5	68.0	68.0	68.0
Dijone	0	6	6	22.0	22.0	22.0
Jermall	70	0	70	32.0	28.0	37.5
Riayn	0	5	5	17.0	17.0	17.0
Destery	5	0	5	51.0	51.0	51.0
Ciprianna	0	5	5	18.0	18.0	18.0
Ahmaya	0	5	5	15.0	15.0	15.0
Kayloni	0	92	92	24.0	21.5	26.0
Esthefany	0	59	59	21.0	18.0	24.0
Lynsay	0	296	296	30.0	25.0	33.0
Quitin	5	0	5	24.0	24.0	24.0
Emalyn	0	79	79	17.0	16.0	20.0
Nektarios	12	0	12	39.5	39.0	40.0
Macauley	130	30	160	22.0	18.0	23.0
Tavette	0	5	5	35.0	35.0	35.0
Toan	346	0	346	29.0	23.0	32.0
Lanet	0	21	21	45.0	45.0	47.0
Noda	0	6	6	91.0	91.0	91.0
Wanell	0	118	118	70.0	64.5	79.5
Elonna	0	6	6	16.0	16.0	16.0
Marquise	6485	381	6866	21.0	18.0	25.0
Laney	324	2113	2437	23.0	17.0	36.0
Marquisa	0	189	189	27.0	23.0	34.0
Shelita	0	966	966	41.0	35.0	46.0
Lanee	0	475	475	30.0	24.0	42.25
Sanjida	0	23	23	17.0	17.0	18.0
Treneisha	0	5	5	23.0	23.0	23.0
Lanea	0	318	318	29.0	23.0	38.0
Deedgra	0	12	12	39.0	38.0	39.0
Lorieann	0	73	73	49.0	46.0	53.0
Lanel	5	28	33	44.0	39.0	46.0
Darrean	6	18	24	21.0	21.0	22.0
Marquiss	11	0	11	27.0	18.0	27.0
Reneasha	0	34	34	26.0	26.0	26.0
Orlanda	538	253	791	44.0	37.5	51.0
Thirston	6	0	6	94.0	94.0	94.0
Ben	66651	442	67093	51.0	36.0	63.0
Keaunte	18	0	18	18.0	15.0	18.75
Leather	0	183	183	56.0	35.0	85.0
Kandie	0	1035	1035	43.0	33.0	53.0
Bea	0	1320	1320	63.0	54.0	73.0
Fujiko	0	118	118	87.0	85.0	92.0
Chantiel	0	5	5	32.0	32.0	32.0
Kandia	5	15	20	38.0	33.25	38.5
Bee	809	455	1264	28.0	23.0	34.0
Amissa	0	21	21	36.0	36.0	41.0
Babajide	44	0	44	21.0	18.0	30.0
Sahand	50	0	50	19.0	17.0	24.0
Brae	33	98	131	23.0	20.0	31.0
Brad	80247	233	80480	44.0	35.0	54.0
Ber	5	0	5	25.0	25.0	25.0
Shawnteria	0	7	7	21.0	21.0	21.0
Leathea	0	10	10	59.0	59.0	67.5
Bev	5	1003	1008	55.0	53.0	57.0
Kendle	109	200	309	22.0	19.0	28.0
Bram	482	0	482	25.0	19.0	37.0
Aarona	0	5	5	43.0	43.0	43.0
Quincey	1080	224	1304	28.0	21.0	39.0
Jadi	0	105	105	23.0	17.0	31.0
Toriann	0	97	97	19.0	16.0	21.0
Toriano	993	0	993	39.0	26.0	43.0
Buffie	0	868	868	43.0	40.0	46.0
Toriana	5	222	227	19.0	16.0	21.0
Avraham	1370	0	1370	25.0	19.0	32.0
Shaheeda	0	11	11	36.0	25.0	36.0
Mellinda	0	27	27	40.0	38.0	45.0
Skyanne	0	33	33	17.0	16.0	19.0
Oluwasegun	12	0	12	16.0	16.0	22.0
Skyanna	0	8	8	15.0	15.0	15.0
Lilie	0	686	686	73.0	55.0	83.0
Jaliza	0	55	55	21.0	18.0	23.0
Lilia	5	7510	7515	37.0	24.0	51.0
Rob	8511	0	8511	50.0	45.0	54.0
Gildardo	764	0	764	28.0	21.0	39.0
Trinell	5	40	45	36.0	33.0	41.0
Euris	10	0	10	66.0	66.0	82.0
Carine	0	495	495	33.0	24.0	42.0
Akesha	0	133	133	36.0	30.0	39.0
Geonte	5	0	5	17.0	17.0	17.0
Carina	35	9945	9980	24.0	20.0	32.0
Ellyne	0	18	18	67.0	59.0	69.0
Tyshun	146	0	146	19.0	17.0	22.0
Rod	8590	0	8590	52.0	47.0	57.0
Khamisi	5	0	5	39.0	39.0	39.0
Myya	0	55	55	21.0	17.0	23.0
Otman	5	0	5	19.0	19.0	19.0
Eloris	0	12	12	69.0	69.0	75.5
Eurie	10	5	15	86.5	85.0	90.25
Jerred	1352	0	1352	28.0	22.0	34.0
Refael	12	0	12	15.0	15.0	22.0
Faydra	0	164	164	38.0	32.0	44.0
Nerita	0	14	14	80.0	80.0	80.0
Mattlyn	0	10	10	18.0	17.0	19.0
Pamala	0	7347	7347	54.0	47.0	61.0
Timea	0	31	31	18.0	15.5	18.0
Ladonta	22	0	22	20.0	16.5	22.0
Desirae	0	8602	8602	24.0	20.0	29.0
Desirai	0	47	47	21.0	19.0	24.0
Alysa	0	4005	4005	22.0	18.0	28.0
Jovon	1698	289	1987	27.0	21.0	34.0
Alyse	0	4608	4608	27.0	23.0	31.0
Shannalee	0	5	5	28.0	28.0	28.0
Shemar	925	0	925	17.0	15.0	18.0
Wiletta	0	76	76	81.0	77.0	88.0
Vandora	0	82	82	53.0	51.0	56.0
Calbert	255	0	255	44.0	36.0	62.0
Liola	0	6	6	96.0	96.0	96.0
Glenville	59	0	59	76.0	39.0	88.75
Alyss	0	160	160	24.0	21.0	28.0
Layali	0	8	8	16.0	16.0	16.0
Idabel	0	41	41	95.0	93.0	96.0
Rejon	14	0	14	17.0	16.0	17.0
Areion	0	26	26	16.0	16.0	17.0
Trinida	5	0	5	94.0	94.0	94.0
Johnella	0	150	150	63.0	54.0	72.0
Johnelle	13	345	358	33.0	25.0	43.0
Surayyah	0	15	15	19.0	18.0	21.0
Tanyeka	0	26	26	41.0	36.0	41.75
Dessiah	0	10	10	18.0	18.0	18.0
Clarise	0	1031	1031	53.0	35.0	65.0
Shanira	0	71	71	22.0	19.0	25.0
Clarisa	0	2173	2173	23.0	20.0	36.0
Teniesha	0	49	49	26.0	24.0	30.0
Passionate	0	5	5	38.0	38.0	38.0
Jenevy	0	10	10	17.5	17.0	18.0
Nikolis	59	0	59	19.0	17.0	22.5
Desiray	0	1060	1060	22.0	18.0	27.0
Evard	16	0	16	94.0	93.0	94.5
Hamp	806	0	806	65.0	55.0	73.0
Japhet	51	0	51	25.0	16.0	27.0
Ahnaf	9	0	9	15.0	15.0	15.0
Josephjohn	5	0	5	23.0	23.0	23.0
Burnam	6	0	6	80.0	80.0	80.0
Isabel	1712	60047	61759	27.0	18.0	51.0
Hendy	0	61	61	22.0	17.0	25.0
Damarr	30	0	30	23.0	21.0	24.0
Evart	120	0	120	85.0	69.0	94.25
Rahsean	22	0	22	27.0	27.0	29.0
Jadarrious	5	0	5	15.0	15.0	15.0
Alecea	0	62	62	17.0	16.0	19.0
Canace	0	5	5	29.0	29.0	29.0
Elysabeth	0	70	70	19.0	16.0	28.0
Hafford	9	0	9	99.0	99.0	99.0
Izzak	6	0	6	16.0	16.0	16.0
Britani	0	1100	1100	25.0	21.0	28.0
Zyia	0	6	6	16.0	16.0	16.0
Britane	0	15	15	26.0	26.0	28.0
Christphor	261	0	261	42.0	37.0	46.0
Basit	13	0	13	18.0	17.0	18.0
Kealin	5	0	5	15.0	15.0	15.0
Treysen	9	0	9	16.0	16.0	16.0
Britany	0	4876	4876	25.0	22.0	27.0
Hearld	30	0	30	71.0	70.5	83.5
Srinivas	46	0	46	43.0	31.0	46.0
Opha	7	252	259	88.5	83.0	96.25
Quortney	0	5	5	25.0	25.0	25.0
Jocely	0	12	12	21.5	21.0	22.0
Kealie	0	34	34	16.0	15.0	17.0
Tamra	5	13296	13301	46.0	36.0	53.0
Ladiamond	0	103	103	20.0	17.0	22.0
Broady	15	0	15	20.0	19.0	21.0
Dayanaira	0	10	10	19.5	19.0	20.0
Mykita	0	5	5	28.0	28.0	28.0
Vondale	6	0	6	42.0	42.0	42.0
Sheray	0	145	145	32.0	26.0	41.0
Emmah	0	37	37	15.0	15.0	16.0
Sheraz	39	0	39	25.0	21.0	30.5
Sherae	0	273	273	29.0	24.0	36.0
Amulya	0	65	65	17.0	16.0	18.0
Shianna	0	515	515	19.0	17.0	23.0
Uzair	77	0	77	18.0	16.0	20.0
Conzy	0	6	6	59.0	59.0	59.0
Lationa	0	12	12	44.0	42.0	44.0
Sheral	0	423	423	58.0	52.0	62.0
Sheran	0	567	567	64.0	56.0	69.0
Sherah	0	193	193	32.0	28.0	35.0
Shreeta	0	10	10	33.0	32.0	34.0
Jonnay	0	22	22	17.0	17.0	18.0
Otilia	0	1439	1439	52.0	34.0	68.0
Lorenna	0	80	80	24.5	17.0	30.0
Shu	24	12	36	23.0	19.0	32.0
Jora	0	30	30	21.0	15.0	31.0
Ottmar	13	0	13	22.0	22.0	23.0
Rubye	0	6067	6067	72.0	65.0	81.0
Shy	11	206	217	20.0	18.0	25.0
Shianne	0	2136	2136	19.0	17.0	22.0
Otilio	299	0	299	38.0	25.0	50.0
Rethal	0	5	5	87.0	87.0	87.0
Jonnah	0	23	23	16.0	15.0	19.0
Sha	112	581	693	33.0	24.0	39.0
She	0	5	5	43.0	43.0	43.0
Daveta	0	10	10	39.0	37.0	41.0
Adaija	0	11	11	17.0	15.0	17.0
Shi	26	179	205	22.0	19.0	35.0
Brynisha	0	7	7	23.0	23.0	23.0
Annalia	0	58	58	17.0	16.0	19.0
Jonnae	0	111	111	18.0	16.0	19.0
Jory	2475	362	2837	29.0	23.0	39.0
Sho	206	0	206	23.0	19.0	26.0
Donia	0	921	921	41.0	27.0	52.0
Rotonda	0	48	48	43.0	41.0	47.75
Norabelle	0	54	54	93.0	91.5	96.5
Theron	10480	11	10491	43.0	30.0	55.0
Kyreem	24	0	24	15.0	15.0	17.0
Keina	0	91	91	32.0	23.0	36.5
Iwalani	0	78	78	38.0	30.5	49.0
Storey	0	65	65	24.0	19.0	26.0
Adna	12	72	84	17.0	16.0	92.5
Sharalynn	0	5	5	56.0	56.0	56.0
Nikyra	0	16	16	18.0	16.0	19.0
Haillie	0	129	129	18.0	16.0	21.0
Louretha	0	6	6	63.0	63.0	63.0
